date,Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-07 03:27:00,2.85,0.0,0.0,3.35,0.0,0.5,81.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 03:28:00,2.83,0.0,0.0,3.35,0.0,0.52,81.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 03:29:00,2.83,0.0,0.0,3.33,0.0,0.5,81.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 03:30:00,2.85,0.0,0.0,3.35,0.0,0.5,81.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 03:31:00,2.82,0.0,0.0,3.32,0.0,0.5,81.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 03:32:00,2.88,0.0,0.0,3.35,0.0,0.47,81.0,172.79999999999998,0.0,0.0,201.0,0.0,28.2
2020-12-07 03:33:00,2.83,0.0,0.0,3.35,0.0,0.52,81.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 03:34:00,2.85,0.0,0.0,3.37,0.0,0.52,81.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 03:35:00,2.83,0.0,0.0,3.33,0.0,0.5,81.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 03:36:00,2.92,0.0,0.0,3.37,0.0,0.45,81.0,175.2,0.0,0.0,202.20000000000002,0.0,27.0
2020-12-07 03:37:00,2.92,0.0,0.0,3.35,0.0,0.43,81.0,175.2,0.0,0.0,201.0,0.0,25.8
2020-12-07 03:38:00,2.85,0.0,0.0,3.35,0.0,0.5,81.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 03:39:00,2.9,0.0,0.0,3.35,0.0,0.45,81.0,174.0,0.0,0.0,201.0,0.0,27.0
2020-12-07 03:40:00,2.92,0.0,0.0,3.35,0.0,0.43,81.0,175.2,0.0,0.0,201.0,0.0,25.8
2020-12-07 03:41:00,2.85,0.0,0.0,3.35,0.0,0.5,81.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 03:42:00,2.83,0.0,0.0,3.35,0.0,0.52,81.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 03:43:00,2.87,0.0,0.0,3.35,0.0,0.48,81.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 03:44:00,2.87,0.0,0.0,3.33,0.0,0.46,81.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 03:45:00,2.83,0.0,0.0,3.35,0.0,0.52,81.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 03:46:00,2.83,0.0,0.0,3.35,0.0,0.52,81.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 03:47:00,2.85,0.0,0.0,3.33,0.0,0.48,80.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 03:48:00,2.83,0.0,0.0,3.33,0.0,0.5,80.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 03:49:00,2.8,0.0,0.0,3.32,0.0,0.52,80.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 03:50:00,2.83,0.0,0.0,3.32,0.0,0.49,80.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 03:51:00,2.83,0.0,0.0,3.32,0.0,0.49,80.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 03:52:00,2.82,0.0,0.0,3.3,0.0,0.48,80.0,169.2,0.0,0.0,198.0,0.0,28.8
2020-12-07 03:53:00,2.87,0.0,0.0,3.33,0.0,0.46,80.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 03:54:00,2.88,0.0,0.0,3.33,0.0,0.45,80.0,172.79999999999998,0.0,0.0,199.8,0.0,27.0
2020-12-07 03:55:00,2.83,0.0,0.0,3.33,0.0,0.5,80.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 03:56:00,2.83,0.0,0.0,3.33,0.0,0.5,80.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 03:57:00,2.85,0.0,0.0,3.33,0.0,0.48,80.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 03:58:00,2.82,0.0,0.0,3.32,0.0,0.5,80.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 03:59:00,2.8,0.0,0.0,3.32,0.0,0.52,80.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 04:00:00,2.83,0.0,0.0,3.32,0.0,0.49,80.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 04:01:00,2.82,0.0,0.0,3.32,0.0,0.5,80.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 04:02:00,2.85,0.0,0.0,3.33,0.0,0.48,80.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 04:03:00,2.83,0.0,0.0,3.32,0.0,0.49,80.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 04:04:00,2.82,0.0,0.0,3.32,0.0,0.5,80.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 04:05:00,2.82,0.0,0.0,3.32,0.0,0.5,80.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 04:06:00,2.83,0.0,0.0,3.33,0.0,0.5,80.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 04:07:00,2.8,0.0,0.0,3.32,0.0,0.52,80.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 04:08:00,2.8,0.0,0.0,3.3,0.0,0.5,80.0,168.0,0.0,0.0,198.0,0.0,30.0
2020-12-07 04:09:00,2.77,0.0,0.0,3.28,0.0,0.51,80.0,166.20000000000002,0.0,0.0,196.79999999999998,0.0,30.6
2020-12-07 04:10:00,2.75,0.0,0.0,3.28,0.0,0.53,78.0,165.0,0.0,0.0,196.79999999999998,0.0,31.8
2020-12-07 04:11:00,2.78,0.0,0.0,3.27,0.0,0.49,78.0,166.79999999999998,0.0,0.0,196.20000000000002,0.0,29.4
2020-12-07 04:12:00,2.8,0.0,0.0,3.28,0.0,0.48,78.0,168.0,0.0,0.0,196.79999999999998,0.0,28.8
2020-12-07 04:13:00,2.87,0.0,0.0,3.27,0.0,0.4,78.0,172.20000000000002,0.0,0.0,196.20000000000002,0.0,24.0
2020-12-07 04:14:00,2.78,0.0,0.0,3.28,0.0,0.5,78.0,166.79999999999998,0.0,0.0,196.79999999999998,0.0,30.0
2020-12-07 04:15:00,2.8,0.0,0.0,3.27,0.0,0.47,78.0,168.0,0.0,0.0,196.20000000000002,0.0,28.2
2020-12-07 04:16:00,2.73,0.0,0.0,3.27,0.0,0.54,78.0,163.8,0.0,0.0,196.20000000000002,0.0,32.400000000000006
2020-12-07 04:17:00,3.73,0.0,0.0,4.75,0.0,1.02,78.0,223.8,0.0,0.0,285.0,0.0,61.2
2020-12-07 04:18:00,4.73,0.0,0.0,6.23,0.0,1.5,78.0,283.8,0.0,0.0,373.8,0.0,90.0
2020-12-07 04:19:00,2.77,0.0,0.0,3.25,0.0,0.48,78.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 04:20:00,2.77,0.0,0.0,3.27,0.0,0.5,78.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 04:21:00,2.77,0.0,0.0,3.27,0.0,0.5,78.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 04:22:00,2.83,0.0,0.0,3.3,0.0,0.47,78.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 04:23:00,2.77,0.0,0.0,3.3,0.0,0.53,78.0,166.20000000000002,0.0,0.0,198.0,0.0,31.8
2020-12-07 04:24:00,2.82,0.0,0.0,3.27,0.0,0.45,78.0,169.2,0.0,0.0,196.20000000000002,0.0,27.0
2020-12-07 04:25:00,2.77,0.0,0.0,3.27,0.0,0.5,78.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 04:26:00,2.78,0.0,0.0,3.3,0.0,0.52,78.0,166.79999999999998,0.0,0.0,198.0,0.0,31.200000000000003
2020-12-07 04:27:00,2.78,0.0,0.0,3.28,0.0,0.5,78.0,166.79999999999998,0.0,0.0,196.79999999999998,0.0,30.0
2020-12-07 04:28:00,2.8,0.0,0.0,3.28,0.0,0.48,78.0,168.0,0.0,0.0,196.79999999999998,0.0,28.8
2020-12-07 04:29:00,2.8,0.0,0.0,3.3,0.0,0.5,78.0,168.0,0.0,0.0,198.0,0.0,30.0
2020-12-07 04:30:00,2.77,0.0,0.0,3.32,0.0,0.55,78.0,166.20000000000002,0.0,0.0,199.2,0.0,33.0
2020-12-07 04:31:00,2.8,0.0,0.0,3.3,0.0,0.5,78.0,168.0,0.0,0.0,198.0,0.0,30.0
2020-12-07 04:32:00,2.82,0.0,0.0,3.3,0.0,0.48,78.0,169.2,0.0,0.0,198.0,0.0,28.8
2020-12-07 04:33:00,2.85,0.0,0.0,3.3,0.0,0.45,77.0,171.0,0.0,0.0,198.0,0.0,27.0
2020-12-07 04:34:00,2.78,0.0,0.0,3.3,0.0,0.52,77.0,166.79999999999998,0.0,0.0,198.0,0.0,31.200000000000003
2020-12-07 04:35:00,2.8,0.0,0.0,3.32,0.0,0.52,77.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 04:36:00,2.78,0.0,0.0,3.3,0.0,0.52,77.0,166.79999999999998,0.0,0.0,198.0,0.0,31.200000000000003
2020-12-07 04:37:00,2.83,0.0,0.0,3.3,0.0,0.47,77.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 04:38:00,2.8,0.0,0.0,3.3,0.0,0.5,77.0,168.0,0.0,0.0,198.0,0.0,30.0
2020-12-07 04:39:00,2.78,0.0,0.0,3.27,0.0,0.49,77.0,166.79999999999998,0.0,0.0,196.20000000000002,0.0,29.4
2020-12-07 04:40:00,2.77,0.0,0.0,3.25,0.0,0.48,77.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 04:41:00,2.77,0.0,0.0,3.25,0.0,0.48,77.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 04:42:00,2.72,0.0,0.0,3.25,0.0,0.53,77.0,163.20000000000002,0.0,0.0,195.0,0.0,31.8
2020-12-07 04:43:00,2.75,0.0,0.0,3.27,0.0,0.52,77.0,165.0,0.0,0.0,196.20000000000002,0.0,31.200000000000003
2020-12-07 04:44:00,2.77,0.0,0.0,3.25,0.0,0.48,77.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 04:45:00,2.73,0.0,0.0,3.23,0.0,0.5,77.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 04:46:00,2.73,0.0,0.0,3.23,0.0,0.5,77.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 04:47:00,2.73,0.0,0.0,3.25,0.0,0.52,77.0,163.8,0.0,0.0,195.0,0.0,31.200000000000003
2020-12-07 04:48:00,2.75,0.0,0.0,3.25,0.0,0.5,77.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 04:49:00,2.72,0.0,0.0,3.25,0.0,0.53,77.0,163.20000000000002,0.0,0.0,195.0,0.0,31.8
2020-12-07 04:50:00,2.75,0.0,0.0,3.23,0.0,0.48,77.0,165.0,0.0,0.0,193.8,0.0,28.8
2020-12-07 04:51:00,2.77,0.0,0.0,3.23,0.0,0.46,77.0,166.20000000000002,0.0,0.0,193.8,0.0,27.6
2020-12-07 04:52:00,2.72,0.0,0.0,3.22,0.0,0.5,77.0,163.20000000000002,0.0,0.0,193.20000000000002,0.0,30.0
2020-12-07 04:53:00,2.77,0.0,0.0,3.22,0.0,0.45,77.0,166.20000000000002,0.0,0.0,193.20000000000002,0.0,27.0
2020-12-07 04:54:00,2.75,0.0,0.0,3.22,0.0,0.47,77.0,165.0,0.0,0.0,193.20000000000002,0.0,28.2
2020-12-07 04:55:00,2.73,0.0,0.0,3.22,0.0,0.49,77.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 04:56:00,2.7,0.0,0.0,3.22,0.0,0.52,77.0,162.0,0.0,0.0,193.20000000000002,0.0,31.200000000000003
2020-12-07 04:57:00,2.72,0.0,0.0,3.22,0.0,0.5,76.0,163.20000000000002,0.0,0.0,193.20000000000002,0.0,30.0
2020-12-07 04:58:00,2.72,0.0,0.0,3.22,0.0,0.5,76.0,163.20000000000002,0.0,0.0,193.20000000000002,0.0,30.0
2020-12-07 04:59:00,2.72,0.0,0.0,3.23,0.0,0.51,76.0,163.20000000000002,0.0,0.0,193.8,0.0,30.6
2020-12-07 05:00:00,2.72,0.0,0.0,3.23,0.0,0.51,76.0,163.20000000000002,0.0,0.0,193.8,0.0,30.6
2020-12-07 05:01:00,2.73,0.0,0.0,3.23,0.0,0.5,76.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:02:00,2.73,0.0,0.0,3.22,0.0,0.49,76.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 05:03:00,2.68,0.0,0.0,3.2,0.0,0.52,76.0,160.8,0.0,0.0,192.0,0.0,31.200000000000003
2020-12-07 05:04:00,2.68,0.0,0.0,3.2,0.0,0.52,76.0,160.8,0.0,0.0,192.0,0.0,31.200000000000003
2020-12-07 05:05:00,2.7,0.0,0.0,3.22,0.0,0.52,76.0,162.0,0.0,0.0,193.20000000000002,0.0,31.200000000000003
2020-12-07 05:06:00,2.7,0.0,0.0,3.2,0.0,0.5,76.0,162.0,0.0,0.0,192.0,0.0,30.0
2020-12-07 05:07:00,2.68,0.0,0.0,3.2,0.0,0.52,76.0,160.8,0.0,0.0,192.0,0.0,31.200000000000003
2020-12-07 05:08:00,2.72,0.0,0.0,3.2,0.0,0.48,76.0,163.20000000000002,0.0,0.0,192.0,0.0,28.8
2020-12-07 05:09:00,2.7,0.0,0.0,3.2,0.0,0.5,76.0,162.0,0.0,0.0,192.0,0.0,30.0
2020-12-07 05:10:00,2.72,0.0,0.0,3.2,0.0,0.48,76.0,163.20000000000002,0.0,0.0,192.0,0.0,28.8
2020-12-07 05:11:00,2.7,0.0,0.0,3.18,0.0,0.48,76.0,162.0,0.0,0.0,190.8,0.0,28.8
2020-12-07 05:12:00,2.73,0.0,0.0,3.22,0.0,0.49,76.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 05:13:00,2.7,0.0,0.0,3.2,0.0,0.5,76.0,162.0,0.0,0.0,192.0,0.0,30.0
2020-12-07 05:14:00,2.72,0.0,0.0,3.23,0.0,0.51,76.0,163.20000000000002,0.0,0.0,193.8,0.0,30.6
2020-12-07 05:15:00,2.77,0.0,0.0,3.23,0.0,0.46,76.0,166.20000000000002,0.0,0.0,193.8,0.0,27.6
2020-12-07 05:16:00,2.73,0.0,0.0,3.22,0.0,0.49,76.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 05:17:00,2.73,0.0,0.0,3.22,0.0,0.49,76.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 05:18:00,2.75,0.0,0.0,3.25,0.0,0.5,76.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 05:19:00,2.72,0.0,0.0,3.22,0.0,0.5,76.0,163.20000000000002,0.0,0.0,193.20000000000002,0.0,30.0
2020-12-07 05:20:00,2.75,0.0,0.0,3.22,0.0,0.47,76.0,165.0,0.0,0.0,193.20000000000002,0.0,28.2
2020-12-07 05:21:00,2.73,0.0,0.0,3.22,0.0,0.49,75.0,163.8,0.0,0.0,193.20000000000002,0.0,29.4
2020-12-07 05:22:00,2.77,0.0,0.0,3.25,0.0,0.48,75.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 05:23:00,2.72,0.0,0.0,3.23,0.0,0.51,75.0,163.20000000000002,0.0,0.0,193.8,0.0,30.6
2020-12-07 05:24:00,2.72,0.0,0.0,3.23,0.0,0.51,75.0,163.20000000000002,0.0,0.0,193.8,0.0,30.6
2020-12-07 05:25:00,2.75,0.0,0.0,3.25,0.0,0.5,75.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 05:26:00,2.7,0.0,0.0,3.23,0.0,0.53,75.0,162.0,0.0,0.0,193.8,0.0,31.8
2020-12-07 05:27:00,2.73,0.0,0.0,3.23,0.0,0.5,75.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:28:00,2.77,0.0,0.0,3.27,0.0,0.5,75.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:29:00,2.77,0.0,0.0,3.27,0.0,0.5,75.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:30:00,2.77,0.0,0.0,3.28,0.0,0.51,75.0,166.20000000000002,0.0,0.0,196.79999999999998,0.0,30.6
2020-12-07 05:31:00,2.82,0.0,0.0,3.27,0.0,0.45,75.0,169.2,0.0,0.0,196.20000000000002,0.0,27.0
2020-12-07 05:32:00,2.75,0.0,0.0,3.25,0.0,0.5,75.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 05:33:00,2.73,0.0,0.0,3.27,0.0,0.54,75.0,163.8,0.0,0.0,196.20000000000002,0.0,32.400000000000006
2020-12-07 05:34:00,2.77,0.0,0.0,3.27,0.0,0.5,75.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:35:00,2.77,0.0,0.0,3.27,0.0,0.5,75.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:36:00,2.77,0.0,0.0,3.27,0.0,0.5,75.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:37:00,2.83,0.0,0.0,3.3,0.0,0.47,75.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 05:38:00,2.83,0.0,0.0,3.28,0.0,0.45,75.0,169.8,0.0,0.0,196.79999999999998,0.0,27.0
2020-12-07 05:39:00,2.78,0.0,0.0,3.27,0.0,0.49,75.0,166.79999999999998,0.0,0.0,196.20000000000002,0.0,29.4
2020-12-07 05:40:00,2.75,0.0,0.0,3.27,0.0,0.52,75.0,165.0,0.0,0.0,196.20000000000002,0.0,31.200000000000003
2020-12-07 05:41:00,2.78,0.0,0.0,3.27,0.0,0.49,75.0,166.79999999999998,0.0,0.0,196.20000000000002,0.0,29.4
2020-12-07 05:42:00,2.85,0.0,0.0,3.27,0.0,0.42,75.0,171.0,0.0,0.0,196.20000000000002,0.0,25.2
2020-12-07 05:43:00,2.75,0.0,0.0,3.25,0.0,0.5,75.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 05:44:00,2.75,0.0,0.0,3.23,0.0,0.48,75.0,165.0,0.0,0.0,193.8,0.0,28.8
2020-12-07 05:45:00,2.75,0.0,0.0,3.27,0.0,0.52,74.0,165.0,0.0,0.0,196.20000000000002,0.0,31.200000000000003
2020-12-07 05:46:00,2.77,0.0,0.0,3.25,0.0,0.48,74.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 05:47:00,2.77,0.0,0.0,3.27,0.0,0.5,74.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 05:48:00,2.75,0.0,0.0,3.25,0.0,0.5,74.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 05:49:00,2.75,0.0,0.0,3.27,0.0,0.52,74.0,165.0,0.0,0.0,196.20000000000002,0.0,31.200000000000003
2020-12-07 05:50:00,2.8,0.0,0.0,3.27,0.0,0.47,74.0,168.0,0.0,0.0,196.20000000000002,0.0,28.2
2020-12-07 05:51:00,2.75,0.0,0.0,3.27,0.0,0.52,74.0,165.0,0.0,0.0,196.20000000000002,0.0,31.200000000000003
2020-12-07 05:52:00,2.73,0.0,0.0,3.23,0.0,0.5,74.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:53:00,2.73,0.0,0.0,3.23,0.0,0.5,74.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:54:00,2.77,0.0,0.0,3.25,0.0,0.48,74.0,166.20000000000002,0.0,0.0,195.0,0.0,28.8
2020-12-07 05:55:00,2.75,0.0,0.0,3.23,0.0,0.48,74.0,165.0,0.0,0.0,193.8,0.0,28.8
2020-12-07 05:56:00,2.73,0.0,0.0,3.23,0.0,0.5,74.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:57:00,2.73,0.0,0.0,3.25,0.0,0.52,74.0,163.8,0.0,0.0,195.0,0.0,31.200000000000003
2020-12-07 05:58:00,2.73,0.0,0.0,3.23,0.0,0.5,74.0,163.8,0.0,0.0,193.8,0.0,30.0
2020-12-07 05:59:00,2.75,0.0,0.0,3.25,0.0,0.5,74.0,165.0,0.0,0.0,195.0,0.0,30.0
2020-12-07 06:00:00,2.78,0.0,0.0,3.28,0.0,0.5,74.0,166.79999999999998,0.0,0.0,196.79999999999998,0.0,30.0
2020-12-07 06:01:00,2.88,0.0,0.0,3.37,0.0,0.49,74.0,172.79999999999998,0.0,0.0,202.20000000000002,0.0,29.4
2020-12-07 06:02:00,2.85,0.0,0.0,3.37,0.0,0.52,74.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 06:03:00,2.87,0.0,0.0,3.37,0.0,0.5,74.0,172.20000000000002,0.0,0.0,202.20000000000002,0.0,30.0
2020-12-07 06:04:00,2.93,0.0,0.0,3.35,0.0,0.42,74.0,175.8,0.0,0.0,201.0,0.0,25.2
2020-12-07 06:05:00,2.9,0.0,0.0,3.33,0.0,0.43,74.0,174.0,0.0,0.0,199.8,0.0,25.8
2020-12-07 06:06:00,2.88,0.0,0.0,3.37,0.0,0.49,74.0,172.79999999999998,0.0,0.0,202.20000000000002,0.0,29.4
2020-12-07 06:07:00,2.92,0.0,0.0,3.35,0.0,0.43,74.0,175.2,0.0,0.0,201.0,0.0,25.8
2020-12-07 06:08:00,2.88,0.0,0.0,3.37,0.0,0.49,74.0,172.79999999999998,0.0,0.0,202.20000000000002,0.0,29.4
2020-12-07 06:09:00,2.87,0.0,0.0,3.35,0.0,0.48,73.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 06:10:00,2.88,0.0,0.0,3.35,0.0,0.47,73.0,172.79999999999998,0.0,0.0,201.0,0.0,28.2
2020-12-07 06:11:00,2.87,0.0,0.0,3.35,0.0,0.48,73.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 06:12:00,2.88,0.0,0.0,3.35,0.0,0.47,73.0,172.79999999999998,0.0,0.0,201.0,0.0,28.2
2020-12-07 06:13:00,2.88,0.0,0.0,3.32,0.0,0.44,73.0,172.79999999999998,0.0,0.0,199.2,0.0,26.400000000000002
2020-12-07 06:14:00,2.82,0.0,0.0,3.3,0.0,0.48,73.0,169.2,0.0,0.0,198.0,0.0,28.8
2020-12-07 06:15:00,2.85,0.0,0.0,3.33,0.0,0.48,73.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 06:16:00,2.87,0.0,0.0,3.32,0.0,0.45,73.0,172.20000000000002,0.0,0.0,199.2,0.0,27.0
2020-12-07 06:17:00,2.87,0.0,0.0,3.33,0.0,0.46,73.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 06:18:00,2.82,0.0,0.0,3.32,0.0,0.5,73.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 06:19:00,2.83,0.0,0.0,3.25,0.0,0.42,73.0,169.8,0.0,0.0,195.0,0.0,25.2
2020-12-07 06:20:00,1.43,0.0,0.0,1.9,0.0,0.47,73.0,85.8,0.0,0.0,114.0,0.0,28.2
2020-12-07 06:21:00,1.35,0.0,0.0,1.88,0.0,0.53,73.0,81.0,0.0,0.0,112.8,0.0,31.8
2020-12-07 06:22:00,1.42,0.0,0.0,1.92,0.0,0.5,73.0,85.2,0.0,0.0,115.2,0.0,30.0
2020-12-07 06:23:00,1.48,0.0,0.0,1.9,0.0,0.42,73.0,88.8,0.0,0.0,114.0,0.0,25.2
2020-12-07 06:24:00,1.43,0.0,0.0,1.9,0.0,0.47,73.0,85.8,0.0,0.0,114.0,0.0,28.2
2020-12-07 06:25:00,1.42,0.0,0.0,1.93,0.0,0.51,73.0,85.2,0.0,0.0,115.8,0.0,30.6
2020-12-07 06:26:00,1.43,0.0,0.0,1.9,0.0,0.47,73.0,85.8,0.0,0.0,114.0,0.0,28.2
2020-12-07 06:27:00,1.43,0.0,0.0,1.92,0.0,0.49,73.0,85.8,0.0,0.0,115.2,0.0,29.4
2020-12-07 06:28:00,1.4,0.0,0.0,1.9,0.0,0.5,73.0,84.0,0.0,0.0,114.0,0.0,30.0
2020-12-07 06:29:00,1.45,0.0,0.0,1.92,0.0,0.47,73.0,87.0,0.0,0.0,115.2,0.0,28.2
2020-12-07 06:30:00,1.43,0.0,0.0,1.92,0.0,0.49,73.0,85.8,0.0,0.0,115.2,0.0,29.4
2020-12-07 06:31:00,1.47,0.0,0.0,1.92,0.0,0.45,73.0,88.2,0.0,0.0,115.2,0.0,27.0
2020-12-07 06:32:00,1.43,0.0,0.0,1.93,0.0,0.5,73.0,85.8,0.0,0.0,115.8,0.0,30.0
2020-12-07 06:33:00,1.5,0.0,0.0,1.95,0.0,0.45,73.0,90.0,0.0,0.0,117.0,0.0,27.0
2020-12-07 06:34:00,1.45,0.0,0.0,1.93,0.0,0.48,73.0,87.0,0.0,0.0,115.8,0.0,28.8
2020-12-07 06:35:00,1.5,0.0,0.0,1.97,0.0,0.47,73.0,90.0,0.0,0.0,118.2,0.0,28.2
2020-12-07 06:36:00,1.48,0.0,0.0,1.95,0.0,0.47,73.0,88.8,0.0,0.0,117.0,0.0,28.2
2020-12-07 06:37:00,1.48,0.0,0.0,1.95,0.0,0.47,73.0,88.8,0.0,0.0,117.0,0.0,28.2
2020-12-07 06:38:00,1.45,0.0,0.0,1.93,0.0,0.48,73.0,87.0,0.0,0.0,115.8,0.0,28.8
2020-12-07 06:39:00,1.45,0.0,0.0,1.95,0.0,0.5,73.0,87.0,0.0,0.0,117.0,0.0,30.0
2020-12-07 06:40:00,1.53,0.0,0.0,1.93,0.0,0.4,73.0,91.8,0.0,0.0,115.8,0.0,24.0
2020-12-07 06:41:00,1.42,0.0,0.0,1.93,0.0,0.51,72.0,85.2,0.0,0.0,115.8,0.0,30.6
2020-12-07 06:42:00,1.38,0.0,0.0,1.88,0.0,0.5,72.0,82.8,0.0,0.0,112.8,0.0,30.0
2020-12-07 06:43:00,1.38,0.0,0.0,1.88,0.0,0.5,72.0,82.8,0.0,0.0,112.8,0.0,30.0
2020-12-07 06:44:00,1.38,0.0,0.0,1.88,0.0,0.5,72.0,82.8,0.0,0.0,112.8,0.0,30.0
2020-12-07 06:45:00,1.48,0.0,0.0,1.88,0.0,0.4,72.0,88.8,0.0,0.0,112.8,0.0,24.0
2020-12-07 06:46:00,1.43,0.0,0.0,1.9,0.0,0.47,72.0,85.8,0.0,0.0,114.0,0.0,28.2
2020-12-07 06:47:00,1.42,0.0,0.0,1.87,0.0,0.45,72.0,85.2,0.0,0.0,112.2,0.0,27.0
2020-12-07 06:48:00,1.42,0.0,0.0,1.9,0.0,0.48,72.0,85.2,0.0,0.0,114.0,0.0,28.8
2020-12-07 06:49:00,1.42,0.0,0.0,1.92,0.0,0.5,72.0,85.2,0.0,0.0,115.2,0.0,30.0
2020-12-07 06:50:00,1.35,0.0,0.0,1.87,0.0,0.52,72.0,81.0,0.0,0.0,112.2,0.0,31.200000000000003
